Speed,LapDistPct,Lat,Lon,Brake,Throttle,RPM,SteeringWheelAngle,Gear,Clutch,ABSActive,DRSActive,LatAccel,LongAccel,VertAccel,Yaw,YawRate,PositionType
63.145733,0.0001517357,34.15042559313468,-83.81419524794947,0,1,6989.3467,-0.14926808,5,1,false,false,-8.35373,2.8371124,11.339798,-1.5189337,-0.15440542,3
63.22899,0.0004106831,34.15042108545967,-83.814185272426,0,1,6419.829,-0.14926805,5,1,false,false,-8.432828,5.3863945,13.062748,-1.5215309,-0.15737073,3
63.31401,0.0006700146,34.150416487629094,-83.81417518803411,0,1,6047.9526,-0.14879115,5,1,false,false,-8.917276,3.7614434,11.574335,-1.5241482,-0.15753473,3
63.34922,0.00092962285,34.150411799660155,-83.81416521251064,0,1,6176.096,-0.14736322,5,1,false,false,-9.232838,0.6397018,11.44904,-1.5267901,-0.15972318,3
63.350544,0.0011893146,34.15040720182959,-83.81415523665626,0,1,6553.6562,-0.14641118,5,1,false,false,-9.915734,-0.44251743,12.536635,-1.5294319,-0.1584231,3
63.355816,0.0014490291,34.15040251384345,-83.8141452611328,0,1,6739.657,-0.14379285,5,1,false,false,-10.044396,0.6428219,11.934938,-1.5320506,-0.15638174,3
63.392853,0.0017088584,34.15039782585732,-83.81413528527843,0,1,6610.503,-0.14188705,5,1,false,false,-10.088115,2.8945706,12.207449,-1.5346478,-0.15698233,3
63.45099,0.0019689235,34.150393137871184,-83.81412530975494,0,1,6378.1206,-0.13998316,5,1,false,false,-9.2964,3.2248693,10.285831,-1.5372584,-0.15299925,3
63.49741,0.002229228,34.150388359746685,-83.81411533390057,0,1,6293.174,-0.13784078,5,1,false,false,-8.87749,2.0834758,9.701611,-1.5396668,-0.13686213,3
63.525394,0.0024897193,34.15038367176055,-83.8141054665837,0,1,6404.885,-0.13712722,5,1,false,false,-7.773508,0.77417845,7.7673306,-1.5417935,-0.11533162,3
63.53728,0.0027502952,34.15037889362745,-83.81409549106023,0,1,6560.9517,-0.13807926,5,1,false,false,-6.8940067,0.87869686,7.753675,-1.5435772,-0.10399633,3
63.56451,0.0030109596,34.150374115494344,-83.81408551520586,0,1,6621.7817,-0.1402207,5,1,false,false,-6.375928,1.4052464,7.48722,-1.545293,-0.09917479,3
63.59883,0.0032717693,34.15036924720568,-83.81407564788898,0,1,6554.4473,-0.14212649,5,1,false,false,-6.9361134,2.5250688,9.224271,-1.5469568,-0.10388714,3
63.646072,0.003532772,34.15036446906399,-83.81406567236552,0,1,6469.4517,-0.14379282,5,1,false,false,-6.7098727,2.0337613,8.196711,-1.5487411,-0.107188955,3
63.683723,0.003793959,34.150359600775325,-83.81405580504865,0,1,6449.0464,-0.1430784,5,1,false,false,-7.257982,2.3491085,9.617153,-1.550584,-0.114887536,3
63.7167,0.0040553315,34.150354732486655,-83.81404593773178,0,1,6499.2485,-0.14188707,5,1,false,false,-6.8160396,1.0512019,7.522937,-1.552471,-0.10825594,3
63.743614,0.004316821,34.15034986419799,-83.8140359618774,0,1,6552.3096,-0.14046006,5,1,false,false,-7.247532,1.7640053,8.906969,-1.5542967,-0.11125565,3
63.772205,0.0045784693,34.15034490575377,-83.81402609456053,0,1,6566.005,-0.14069761,5,1,false,false,-7.085003,1.0872914,7.0890856,-1.5561625,-0.11312328,3
63.807037,0.0048402543,34.1503400374651,-83.81401622724366,0,1,6553.8164,-0.14236397,5,1,false,false,-7.4361644,2.4152396,8.801768,-1.5582119,-0.13249049,3
63.844322,0.005102212,34.150335079029475,-83.8140063602577,0,1,6538.732,-0.14474481,5,1,false,false,-8.130687,1.5635059,8.875298,-1.560518,-0.14492092,3
63.884064,0.0053643575,34.150330120585245,-83.81399649294083,0,1,6533.1636,-0.14760165,5,1,false,false,-9.157833,2.2756596,10.941639,-1.5630776,-0.15955526,3
63.91666,0.005626688,34.150325162141016,-83.81398651708645,0,1,6527.3735,-0.14855364,5,1,false,false,-9.384814,1.5547318,11.069811,-1.5657325,-0.16077533,3
63.954987,0.0058891755,34.15032020369679,-83.81397675830709,0,1,6532.2046,-0.14855361,5,1,false,false,-10.368597,1.9698778,11.841273,-1.5684538,-0.16276476,3
63.985046,0.006151794,34.150315155101296,-83.81396689099022,0,1,6528.647,-0.14498234,5,1,false,false,-10.207061,1.6823863,13.052748,-1.5711076,-0.15896161,3
64.02225,0.006414573,34.150310106505806,-83.81395702367335,0,1,6530.303,-0.13879369,5,1,false,false,-10.459707,1.7956694,12.345539,-1.5737448,-0.1541436,3
64.05193,0.0066774916,34.150305057910316,-83.81394715635648,0,1,6525.1816,-0.12927127,5,1,false,false,-9.913061,1.7991326,12.795226,-1.5762252,-0.14672558,3
64.0878,0.0069405367,34.15029991916356,-83.81393739757712,0,1,6530.0513,-0.119271904,5,1,false,false,-8.7395315,1.6461055,10.241839,-1.5785702,-0.12999578,3
64.117226,0.007203722,34.1502947804125,-83.81392753026024,0,1,6535.426,-0.10927353,5,1,false,false,-8.186123,1.8860232,9.959559,-1.5805645,-0.11243666,3
64.150185,0.0074670515,34.150289641661445,-83.81391777148089,0,1,6548.71,-0.105464734,5,1,false,false,-7.4385314,1.2723484,7.0909786,-1.5823288,-0.09761611,3
64.17407,0.007730521,34.15028450291469,-83.81390801270153,0,1,6564.533,-0.105703175,5,1,false,false,-7.052835,1.6576542,7.7059345,-1.583982,-0.10582194,3
64.20717,0.007994115,34.15027936416363,-83.81389814538466,0,1,6590.6323,-0.11189189,5,1,false,false,-6.7042084,1.2853919,6.6849527,-1.5858773,-0.11926975,3
64.23894,0.008257847,34.15027413526131,-83.8138883866053,0,1,6603.0063,-0.12070079,5,1,false,false,-7.8467994,2.3291063,9.655528,-1.5880206,-0.13864553,3
64.278015,0.008521756,34.150268906358995,-83.81387862782593,0,1,6587.4873,-0.12974629,5,1,false,false,-8.399857,1.505099,10.06736,-1.5903475,-0.13704836,3
64.315575,0.008785815,34.150263677454525,-83.81386886871566,0,1,6553.5234,-0.13593595,5,1,false,false,-9.299261,2.4961314,12.399515,-1.5926511,-0.13945019,3
64.34962,0.009050061,34.1502584485522,-83.8138591099363,0,1,6531.935,-0.13831674,5,1,false,false,-8.953731,1.4296808,11.24563,-1.5948893,-0.13030605,3
64.38472,0.009314454,34.15025321964988,-83.81384935115695,0,1,6543.1772,-0.13355601,5,1,false,false,-9.299213,1.9027159,12.802062,-1.597058,-0.12742318,3
64.41,0.009578983,34.15024790059334,-83.81383959237758,0,1,6561.5176,-0.12403362,5,1,false,false,-8.457349,1.261688,11.242535,-1.599084,-0.118135974,3
64.44218,0.00984366,34.150242581536936,-83.81382994180481,0,1,6581.521,-0.10975042,5,1,false,false,-8.427672,1.6083719,10.251559,-1.601067,-0.11772438,3
64.467896,0.010108459,34.15023726248053,-83.81382018302546,0,1,6585.4155,-0.09641828,5,1,false,false,-7.5793223,1.5321304,10.083858,-1.6030332,-0.119885035,3
64.50277,0.010373371,34.150231853270306,-83.81381042424609,0,1,6593.756,-0.0838006,5,1,false,false,-7.1378627,1.6903751,8.102741,-1.6050725,-0.12103149,3
64.530334,0.010638441,34.15022653421457,-83.81380077367334,0,1,6597.046,-0.073087774,5,1,false,false,-6.551375,1.6915337,7.7114496,-1.6070337,-0.11518642,3
64.56631,0.010903625,34.15022112500434,-83.81379112343147,0,1,6607.7188,-0.06761168,5,1,false,false,-6.6991854,1.5016682,7.7885056,-1.6088786,-0.10417902,3
64.59331,0.011168917,34.1502157157952,-83.81378136465212,0,1,6610.2695,-0.06642215,5,1,false,false,-6.4894104,1.8596567,8.769617,-1.6105766,-0.10161825,3
64.62867,0.011434365,34.1502103065839,-83.81377171407935,0,1,6614.6235,-0.061422974,5,1,false,false,-6.616027,1.417943,9.714954,-1.6122487,-0.09828397,3
64.66385,0.01169993,34.15020489737475,-83.8137620638375,0,1,6610.2144,-0.052138075,5,1,false,false,-6.8431034,2.2406466,11.832867,-1.6138722,-0.096238285,3
64.697624,0.011965643,34.15019939801004,-83.81375230472723,0,1,6594.731,-0.033805825,5,1,false,false,-6.4818153,1.5717696,12.216878,-1.6153828,-0.08556689,3
64.73345,0.012231495,34.150193988800886,-83.81374265448537,0,1,6583.179,-0.0061896183,5,1,false,false,-6.330514,1.8898876,12.573682,-1.6166744,-0.068407096,3
64.762474,0.012497465,34.150188489436175,-83.81373300391262,0,1,6581.681,0.025475673,5,1,false,false,-5.0811357,1.3562075,10.640299,-1.6176413,-0.0472717,3
64.79025,0.012763555,34.15018299007576,-83.81372335367075,0,1,6600.0747,0.0654748,5,1,false,false,-3.969338,1.2041931,10.103956,-1.6182513,-0.025355574,3
64.81731,0.0130297365,34.15017749071105,-83.81371370309799,0,1,6625.2803,0.09999831,5,1,false,false,-2.8862457,1.4404601,8.918898,-1.6185017,-0.0038278452,3
64.84569,0.013296007,34.15017199134634,-83.81370405285614,0,1,6642.6973,0.13142744,5,1,false,false,-1.8791301,1.403739,8.564565,-1.6183946,0.018592786,3
64.87586,0.013562401,34.15016640183036,-83.81369440228337,0,1,6644.6865,0.15833285,5,1,false,false,-0.7216665,1.5600374,9.113312,-1.617861,0.046203207,3
64.90802,0.013828903,34.15016090246995,-83.81368475204152,0,1,6638.752,0.18071513,5,1,false,false,0.36979508,1.7325692,9.872186,-1.6168375,0.076132745,3
64.94063,0.014095497,34.15015540310094,-83.81367510146876,0,1,6633.746,0.20024009,5,1,false,false,1.7883455,1.5912821,10.914564,-1.6153024,0.10777379,3
64.97229,0.01436215,34.15014981358496,-83.81366545122691,0,1,6634.873,0.21500298,5,1,false,false,3.4525259,1.5466764,12.531866,-1.6131804,0.14550103,3
65.00339,0.014628927,34.15014431422455,-83.81365569211664,0,1,6638.17,0.22071747,5,1,false,false,5.0816746,1.6047012,13.167191,-1.6104426,0.17964333,3
65.03528,0.014895832,34.150138814864135,-83.81364604187479,0,1,6638.1133,0.21881312,5,1,false,false,6.5233994,1.5567319,12.615348,-1.607202,0.2043019,3
65.06579,0.015162861,34.15013331549512,-83.81363628309542,0,1,6633.453,0.20809793,5,1,false,false,7.941558,1.5853968,12.88916,-1.603657,0.21682948,3
65.09533,0.015430034,34.150127816134706,-83.81362663252266,0,1,6629.763,0.18952546,5,1,false,false,8.779294,1.4428924,12.32456,-1.6000031,0.21756586,3
65.124146,0.015697328,34.15012231677429,-83.8136168737433,0,1,6634.1494,0.16738075,5,1,false,false,9.008893,1.5931509,12.20366,-1.5964077,0.21109582,3
65.15249,0.015964761,34.15011690756084,-83.81360711496393,0,1,6642.6685,0.13666512,5,1,false,false,8.958543,1.4580688,10.860357,-1.5929848,0.19717854,3
65.18071,0.016232321,34.1501114983474,-83.81359724764707,0,1,6650.79,0.1042835,5,1,false,false,8.800956,1.5723113,11.104328,-1.5898336,0.17884035,3
65.20919,0.016500011,34.15010599898699,-83.81358748886771,0,1,6652.322,0.07118846,5,1,false,false,8.530574,1.5245836,10.571532,-1.5870428,0.15571587,3
65.23849,0.01676783,34.1501006799291,-83.81357762155083,0,1,6653.1504,0.036665417,5,1,false,false,7.760891,1.5958264,9.705592,-1.5846406,0.13227224,3
65.267296,0.017035779,34.15009527071565,-83.81356775423397,0,1,6658.3887,0.006667441,5,1,false,false,7.297685,1.5915831,9.547958,-1.582643,0.1076469,3
65.296486,0.017303847,34.150089861519405,-83.8135578869171,0,1,6667.6494,-0.01595049,5,1,false,false,6.7902956,1.5263102,9.111603,-1.5810591,0.08289139,3
65.32491,0.017572043,34.150084542461514,-83.81354801960023,0,1,6675.2817,-0.032615412,5,1,false,false,6.0612593,1.548197,9.263723,-1.5798682,0.060920313,3
65.354515,0.017840365,34.15007913324807,-83.81353815228336,0,1,6680.554,-0.042377204,5,1,false,false,5.3350897,1.5850348,9.71081,-1.5790187,0.042038158,3
65.38529,0.018108811,34.150073814190186,-83.81352828496648,0,1,6682.577,-0.044757128,5,1,false,false,4.714451,1.6279062,10.229678,-1.5784563,0.025694458,3
65.41699,0.018377393,34.1500684951323,-83.81351830944301,0,1,6681.6685,-0.04261473,5,1,false,false,4.115519,1.6858681,10.595029,-1.5781481,0.010704935,3
65.44801,0.018646102,34.15006317607442,-83.81350844212615,0,1,6678.082,-0.036663562,5,1,false,false,3.600028,1.5898412,11.069675,-1.5780891,-0.003838775,3
65.47833,0.018914947,34.15005776686097,-83.81349846627177,0,1,6675.185,-0.02952107,5,1,false,false,2.9597275,1.5723183,11.000512,-1.5782378,-0.013522106,3
65.50829,0.019183919,34.150052447803084,-83.8134884907483,0,1,6678.784,-0.021664126,5,1,false,false,2.2459486,1.5496885,10.04692,-1.5785102,-0.018346993,3
65.53718,0.01945302,34.1500471287452,-83.81347851489393,0,1,6687.3105,-0.0145216165,5,1,false,false,1.6504933,1.4439138,8.665566,-1.5788285,-0.019304365,3
65.56451,0.019722227,34.15004180970451,-83.81346853937046,0,1,6693.495,-0.00809355,5,1,false,false,1.2753713,1.4362968,8.35107,-1.5791622,-0.018509973,3
65.59176,0.019991556,34.15003649064663,-83.81345856351608,0,1,6697.625,9.21078e-07,5,1,false,false,0.90762407,1.3068156,6.7977858,-1.5794709,-0.01549345,3
65.61747,0.020260977,34.15003117158874,-83.81344858799261,0,1,6712.2544,0.007381878,5,1,false,false,0.6353255,1.400736,5.3604484,-1.5796999,-0.0094893165,3
65.647415,0.020530516,34.15002585253086,-83.81343861213823,0,1,6735.2056,0.014285011,5,1,false,false,0.61662096,1.5363853,7.138899,-1.5798355,-0.005303108,3
65.67644,0.020800173,34.15002062362854,-83.81342863661476,0,1,6739.2896,0.023094837,5,1,false,false,0.43383422,1.451828,7.134561,-1.57991,-0.0009439805,3
65.70658,0.021069944,34.15001530457066,-83.81341866076039,0,1,6730.161,0.031189308,5,1,false,false,0.5054338,1.6579778,7.5958977,-1.579893,0.0051646335,3
65.74001,0.021339847,34.15000989535721,-83.81340868490601,0,1,6726.4395,0.037856743,5,1,false,false,0.6910639,1.6624107,8.760369,-1.5797492,0.0127829015,3
65.77169,0.021609886,34.150004576299324,-83.81339860084503,0,1,6726.069,0.044046372,5,1,false,false,0.81345576,1.6217749,10.303601,-1.579473,0.020392694,3
65.803185,0.021880053,34.14999925724144,-83.81338862532156,0,1,6725.155,0.04976001,5,1,false,false,1.0419699,1.5346612,10.641954,-1.5790678,0.027559448,3
65.834,0.02215035,34.149993938183556,-83.81337854092968,0,1,6723.5356,0.053092804,5,1,false,false,1.2882028,1.564418,11.823818,-1.5785366,0.03494107,3
65.86484,0.022420788,34.14998861912567,-83.81336856540621,0,1,6722.756,0.05499858,5,1,false,false,1.4553138,1.5069522,11.660578,-1.5778854,0.04159849,3
65.89456,0.022691352,34.14998330006779,-83.81335848134523,0,1,6724.0244,0.054761045,5,1,false,false,1.6982343,1.486307,11.953022,-1.577125,0.047535654,3
65.92374,0.02296204,34.1499779810271,-83.81334850549085,0,1,6726.1387,0.052379288,5,1,false,false,1.9028816,1.4272461,11.688959,-1.5762773,0.051988937,3
65.95253,0.023232859,34.149972661969215,-83.81333842142988,0,1,6729.814,0.04785608,5,1,false,false,2.1023018,1.4581549,11.705676,-1.575371,0.05436197,3
65.98165,0.023503793,34.1499674330669,-83.8133283373689,0,1,6735.1846,0.041903984,5,1,false,false,2.299402,1.4376826,11.986317,-1.5744343,0.05500531,3
66.01045,0.023774851,34.149962114009014,-83.81331825297701,0,1,6738.4478,0.0345221,5,1,false,false,2.5143223,1.4486775,12.152652,-1.573503,0.05373823,3
66.03938,0.024046032,34.14995679495112,-83.81330816891604,0,1,6738.0664,0.025951654,5,1,false,false,2.502696,1.4749675,12.17176,-1.5726088,0.050714266,3
66.06828,0.024317326,34.14995147589324,-83.81329808485506,0,1,6737.7563,0.017380275,5,1,false,false,2.3976233,1.4778183,12.017336,-1.5717843,0.045192283,3
66.09663,0.024588747,34.149946156835355,-83.81328800079409,0,1,6739.9893,0.010000243,5,1,false,false,2.2399957,1.4510515,12.107613,-1.5710741,0.037466373,3
66.12457,0.024860283,34.14994083777747,-83.8132779164022,0,1,6743.822,0.0028577389,5,1,false,false,1.9992068,1.429761,11.749653,-1.5704998,0.029512927,3
66.152084,0.025131933,34.14993560889235,-83.81326783234123,0,1,6747.3896,-0.0021414626,5,1,false,false,1.7002472,1.4428319,11.941519,-1.5700617,0.021734683,3
66.17989,0.025403706,34.149930289834465,-83.81325774828024,0,1,6750.624,-0.005475184,5,1,false,false,1.4067829,1.4396882,11.820266,-1.5697515,0.014416122,3
66.207535,0.025675591,34.14992497077658,-83.81324755568176,0,1,6753.5884,-0.008093551,5,1,false,false,1.1792126,1.4793949,11.96716,-1.5695528,0.008331039,3
66.23531,0.025947584,34.14991974185707,-83.81323747162078,0,1,6756.1104,-0.009046438,5,1,false,false,0.8433132,1.4338543,11.97927,-1.5694405,0.0042678197,3
66.26282,0.026219696,34.14991442279918,-83.8132272790223,0,1,6758.3955,-0.008807987,5,1,false,false,0.6030879,1.4467617,11.452243,-1.5693843,0.0016557755,3
66.29036,0.026491927,34.149909103741294,-83.81321719496133,0,1,6761.396,-0.0071415845,5,1,false,false,0.54366845,1.4123156,11.186529,-1.5693569,0.0009422517,3
66.31695,0.026764262,34.14990387485617,-83.81320700236283,0,1,6764.164,-0.0045222985,5,1,false,false,0.5365321,1.3974013,10.375164,-1.5693365,0.0014589251,3
66.343216,0.027036713,34.14989855579829,-83.81319680976435,0,1,6767.718,-0.00071351347,5,1,false,false,0.5773671,1.3601496,9.422327,-1.5693111,0.002101973,3
66.36927,0.027309267,34.149893236740404,-83.81318672570337,0,1,6772.471,0.0030952697,5,1,false,false,0.58277375,1.3734068,9.239426,-1.5692775,0.0032509025,3
66.39491,0.02758193,34.14988800782089,-83.8131765331049,0,1,6778.86,0.00785694,5,1,false,false,0.54201293,1.3103259,8.624849,-1.5692216,0.005042551,3
66.42125,0.027854694,34.14988268876301,-83.8131663405064,0,1,6787.61,0.012143546,5,1,false,false,0.51916116,1.4171112,9.260652,-1.5691254,0.0074607376,3
66.44812,0.028127573,34.14987736970512,-83.81315614790792,0,1,6794.738,0.016428314,5,1,false,false,0.47239846,1.3968561,9.20044,-1.5689895,0.009597971,3
66.47535,0.028400563,34.149872140819994,-83.81314595530944,0,1,6795.5645,0.019046675,5,1,false,false,0.4640038,1.4116524,9.042935,-1.5688206,0.011213853,3
66.50237,0.02867367,34.14986682176211,-83.81313576271094,0,1,6792.734,0.020238016,5,1,false,false,0.432717,1.4203374,9.001348,-1.5686297,0.012746168,3
66.52958,0.028946877,34.149861502704226,-83.81312557011246,0,1,6793.508,0.019761119,5,1,false,false,0.34221494,1.3887981,8.786692,-1.5684118,0.014362325,3
66.555534,0.029220207,34.14985618364634,-83.81311537751398,0,1,6799.114,0.01690521,5,1,false,false,0.3958736,1.3784869,10.161085,-1.5681622,0.016455967,3
66.582436,0.029493634,34.14985095472683,-83.8131051849155,0,1,6807.033,0.013095513,5,1,false,false,0.36762333,1.3821372,11.324827,-1.5678782,0.017345624,3
66.610214,0.02976718,34.149845635668946,-83.813094992317,0,1,6811.9917,0.008096311,5,1,false,false,0.4488027,1.5153,12.418139,-1.5675719,0.016925761,3
66.640114,0.030040849,34.14984031664545,-83.81308479971852,0,1,6810.6255,0.0019057733,5,1,false,false,0.18262197,1.485443,13.935817,-1.5672839,0.014684206,3
66.668785,0.03031464,34.14983499758757,-83.81307449891344,0,1,6797.943,-0.004284767,5,1,false,false,0.079381496,1.4681859,14.319755,-1.567045,0.011003435,3
66.69668,0.03058855,34.149829678529684,-83.81306430631496,0,1,6786.671,-0.012140784,5,1,false,false,-0.07594346,1.4311093,13.0492,-1.5668799,0.006301449,3
66.72241,0.03086257,34.149824449610165,-83.81305411371648,0,1,6787.116,-0.020473706,5,1,false,false,0.0014074966,1.310864,10.934314,-1.5667996,0.0019817387,3
66.74617,0.031136695,34.14981913055228,-83.81304381258047,0,1,6798.679,-0.027616207,5,1,false,false,0.08412567,1.2282594,8.715083,-1.5667952,-0.0016037434,3
66.769196,0.03141092,34.1498138114944,-83.813033619982,0,1,6809.819,-0.033329852,5,1,false,false,0.25149992,1.1879162,6.4605107,-1.5668533,-0.004311985,3
66.78923,0.031685233,34.14980849243651,-83.81302342738351,0,1,6818.8975,-0.036425117,5,1,false,false,0.2661348,0.97885364,4.812836,-1.566959,-0.006544485,3
66.80787,0.031959616,34.14980317337863,-83.81301312657843,0,1,6837.474,-0.035949137,5,1,false,false,0.15635708,1.0800062,4.549122,-1.5670943,-0.006547554,3
66.83085,0.03223409,34.149797854320745,-83.81300293397994,0,1,6869.6416,-0.0330914,5,1,false,false,0.021366633,1.1340077,5.4147434,-1.5672164,-0.0075679836,3
66.85648,0.032508653,34.14979253526286,-83.81299263284394,0,1,6888.0366,-0.027377764,5,1,false,false,0.0166476,1.6049452,8.218383,-1.5674001,-0.013572269,3
66.88883,0.03278334,34.14978721620498,-83.81298233203886,0,1,6875.3076,-0.01999773,5,1,false,false,-0.27096927,1.624583,9.803537,-1.5676632,-0.018374128,3
66.92377,0.033058174,34.149781987319855,-83.81297213944038,0,1,6836.914,-0.012855218,5,1,false,false,-0.34146816,1.9714713,11.440762,-1.5679945,-0.021886887,3
66.955475,0.033333138,34.14977666826197,-83.81296183830439,0,1,6799.8066,-0.0066656023,5,1,false,false,-0.46071905,1.474889,12.907276,-1.5683377,-0.019704122,3
66.98145,0.033608243,34.149771259065716,-83.8129515374993,0,1,6791.069,-0.002618366,5,1,false,false,-0.60720617,1.2701337,12.514874,-1.5686283,-0.015324159,3
67.00447,0.033883452,34.14976594000783,-83.81294134490082,0,1,6818.001,0.00047690386,5,1,false,false,-0.7872208,1.1263458,12.472693,-1.5688472,-0.011776494,3
67.0266,0.034158755,34.14976062094995,-83.81293104376482,0,1,6852.4434,0.0023817557,5,1,false,false,-0.8311268,1.1338445,12.944188,-1.5690093,-0.009540071,3
67.050385,0.034434177,34.149755301892064,-83.81292074262883,0,1,6862.0005,0.0030952694,5,1,false,false,-0.9497399,1.2586594,12.788689,-1.5691414,-0.008151965,3
67.076614,0.034709692,34.14974998283418,-83.81291044182375,0,1,6845.6196,0.0028577377,5,1,false,false,-0.9034253,1.437821,13.197475,-1.5692451,-0.0063204747,3
67.103806,0.03498533,34.149744663776296,-83.81290014068776,0,1,6828.4,0.0011913378,5,1,false,false,-0.95607734,1.3880035,12.581662,-1.5693133,-0.0043976167,3
67.12959,0.03526108,34.14973934471841,-83.81288994808926,0,1,6829.572,-0.0004750623,5,1,false,false,-0.8314488,1.3248235,12.548596,-1.5693605,-0.0034542014,3
67.15241,0.03553694,34.14973393548777,-83.81287964728419,0,1,6842.2754,-0.0016654797,5,1,false,false,-0.5974919,1.1777419,11.351392,-1.5693942,-0.0020732917,3
67.17477,0.035812903,34.14972861642988,-83.81286934614819,0,1,6852.5835,-0.0028558972,5,1,false,false,-0.48436666,1.1866213,10.820309,-1.5694155,-0.0008263811,3
67.19781,0.036088955,34.149723297372,-83.8128590453431,0,1,6855.1104,-0.0030943486,5,1,false,false,-0.21827832,1.2779553,10.227244,-1.5694189,0.00024375283,3
67.22161,0.03636512,34.14971788817575,-83.81284874420712,0,1,6855.286,-0.002618366,5,1,false,false,-0.060664766,1.2758619,9.499213,-1.5694127,0.0006882593,3
67.245316,0.036641378,34.14971256911787,-83.81283844307113,0,1,6857.5312,-0.00047506194,5,1,false,false,0.013838723,1.2809857,10.173768,-1.5694103,0.00054318947,3
67.268715,0.036917735,34.14970715992161,-83.81282814226604,0,1,6863.0347,0.0033346426,5,1,false,false,0.033129364,1.2343582,9.598653,-1.5694094,0.00035782348,3
67.29235,0.0371942,34.14970184086373,-83.81281784113004,0,1,6870.6885,0.0071425047,5,1,false,false,0.043247,1.3319027,10.442091,-1.5694016,0.001136648,3
67.31642,0.03747077,34.14969652180584,-83.81280754032497,0,1,6875.564,0.0114291115,5,1,false,false,-0.06609151,1.2661242,10.747267,-1.5693749,0.0023788796,3
67.34039,0.037747435,34.1496911125752,-83.81279713065146,0,1,6874.957,0.015237894,5,1,false,false,0.09190971,1.3168744,11.295714,-1.569316,0.0040715802,3
67.364944,0.03802422,34.149685793517314,-83.81278682984637,0,1,6874.1025,0.018333167,5,1,false,false,0.09602104,1.3063966,11.207813,-1.5692203,0.00638862,3
67.38969,0.038301114,34.149680384321066,-83.81277652871039,0,1,6875.25,0.019523587,5,1,false,false,-0.02615416,1.2888458,11.348306,-1.5690868,0.008305434,3
67.413506,0.0385781,34.14967506526318,-83.8127662279053,0,1,6876.431,0.019286051,5,1,false,false,0.048873514,1.2302204,11.693099,-1.5689168,0.010535511,3
67.4367,0.03885518,34.149669656066926,-83.8127558182318,0,1,6877.4614,0.016428316,5,1,false,false,-0.1100846,1.2600678,11.132137,-1.5687113,0.012872962,3
67.459915,0.039132364,34.14966433700904,-83.81274551742672,0,1,6879.618,0.011429112,5,1,false,false,0.009107694,1.2768795,10.716671,-1.5684764,0.013692673,3
67.482925,0.039409637,34.149658927812794,-83.81273521629072,0,1,6882.935,0.005476106,5,1,false,false,0.023152485,1.2254125,10.292994,-1.5682414,0.013756931,3
67.50496,0.039686996,34.14965360872051,-83.81272480694813,0,1,6884.9424,-0.0016654804,5,1,false,false,0.07780717,1.1951721,9.841785,-1.5680279,0.011752089,3
67.52685,0.039964445,34.149648199524265,-83.81271450581214,0,1,6887.2456,-0.008807985,5,1,false,false,0.08679482,1.194475,9.204737,-1.5678682,0.008115455,3
67.54912,0.040241987,34.14964279032801,-83.81270409646955,0,1,6892.5854,-0.014521621,5,1,false,false,-0.006024614,1.1646789,8.235087,-1.5677727,0.0046235826,3
67.570946,0.040519606,34.149637471235735,-83.81269379533356,0,1,6899.7754,-0.019283291,5,1,false,false,-0.06378386,1.2104169,8.708834,-1.5677332,0.0011005981,3
67.59269,0.040797323,34.14963206203949,-83.81268338599097,0,1,6905.4556,-0.021664131,5,1,false,false,-0.16733453,1.1593323,8.403427,-1.5677661,-0.0035354847,3
67.6151,0.041075118,34.14962674301599,-83.81267308485498,0,1,6909.039,-0.022378556,5,1,false,false,-0.2551157,1.2309966,8.384174,-1.5678695,-0.0070592253,3
67.637726,0.04135301,34.14962133375096,-83.81266267551239,0,1,6911.4385,-0.021664131,5,1,false,false,-0.25809908,1.231665,8.3958235,-1.5680187,-0.009730208,3
67.66079,0.041630983,34.1496159245547,-83.81265226616979,0,1,6913.943,-0.018807305,5,1,false,false,-0.29292035,1.1893909,8.38296,-1.568207,-0.011643666,3
67.683586,0.041909046,34.149610605531215,-83.81264196503379,0,1,6916.109,-0.014760075,5,1,false,false,-0.34743926,1.2945775,8.907141,-1.5684146,-0.012293824,3
67.70598,0.042187206,34.14960519633496,-83.8126315556912,0,1,6918.068,-0.009522421,5,1,false,false,-0.23851141,1.1841168,9.087548,-1.5686204,-0.011824324,3
67.729225,0.042465452,34.149599787069924,-83.8126211463486,0,1,6921.6235,-0.0028558953,5,1,false,false,-0.34207875,1.2547411,9.208147,-1.5688121,-0.010455302,3
67.752625,0.042743787,34.149594377873676,-83.81261073667511,0,1,6924.1113,0.0035721732,5,1,false,false,-0.3030064,1.1861635,9.538617,-1.5689654,-0.0077653923,3
67.77578,0.04302222,34.14958905885018,-83.81260043587002,0,1,6923.6055,0.010237775,5,1,false,false,-0.30747244,1.2077197,10.08956,-1.569061,-0.00393171,3
67.79919,0.04330074,34.149583649585146,-83.81259002652743,0,1,6922.3975,0.016665844,5,1,false,false,-0.2843051,1.2397567,9.837934,-1.5690869,0.00047887253,3
67.82241,0.04357935,34.14957824038889,-83.81257961685394,0,1,6924.2627,0.021665962,5,1,false,false,-0.15761203,1.2426353,11.058225,-1.569028,0.005819951,3
67.84556,0.04385806,34.14957283119264,-83.81256920751134,0,1,6925.6367,0.025475675,5,1,false,false,0.06947014,1.2041106,11.389284,-1.5688754,0.011750034,3
